31246,0,ビオラ,1
31407,0,道具,0
31971,0,カート・コバーン,0
32665,0,瀬戸市,0
32784,0,トライボロジー,0
32864,0,緋村剣心,0
32942,0,救急医療,0
33194,0,ペレ,0
33195,0,パオロ・マルディーニ,0
33320,0,心肺蘇生法,0
33376,0,せん断,0
33926,0,剣,0
33933,0,化粧,0
34011,0,七草がゆ,0
34022,0,ダガー,0
34056,0,ドリル_(工具),0
34312,0,オッカムの剃刀,0
34467,0,エアブラシ,0
34498,0,ブレード,0
34510,0,ククリ,0
34604,0,日立製作所,0
34683,0,日本の救急車,0
35098,0,GANTZ,0
35449,0,ペッサリー,0
35454,0,ニルヴァーナ_(アメリカ合衆国のバンド),0
35777,0,アイスホッケー,0
35804,0,有明,0
35834,0,トリアージ,0
35849,0,リッター,0
36305,0,日本刀,0
36469,0,オランダ語,0
36514,0,インキ,1
36515,0,歯車,0
36563,0,ベンジャミン・フランクリン,0
36577,0,釣り竿,0
36607,0,産業経済新聞社,0
36690,0,荘子,0
36853,0,チェーンソー,0
37277,0,鋼,0
37346,0,サーベル,0
37473,0,錯覚,0
37612,0,ジミ・ヘンドリックス,0
38265,0,マヤ文明,0
38449,0,延喜式,0
38611,0,彦根市,0
38696,0,工芸,0
38725,0,南北朝時代_(日本),0
38766,0,改札,0
39443,0,角度,0
39446,0,お年玉付郵便はがき,0
39510,0,C型肝炎,0
39526,0,粉末冶金,0
40536,0,世界大百科事典,0
40537,0,日本大百科全書,0
40540,0,平凡社,0
40542,0,ブリタニカ百科事典,0
40573,0,北条政子,0
40593,0,大量生産,0
40727,0,ホモ・エレクトス,0
40741,0,健康ランド,0
41064,0,ボウル,0
41395,0,ゴールキーパー,0
41621,0,ペダル,0
41806,0,日用品,0
41866,0,パンタグラフ,0
42472,0,古舘伊知郎,0
42561,0,斧,0
42579,0,矛,0
42728,0,槍,0
42753,0,ドライバー_(工具),0
42894,0,三洋電機,0
42963,0,棍棒,0
43196,0,キー_(機械要素),0
43368,0,コルクスクリュー,0
43853,0,立川談志,0
43935,0,宅間守,0
44049,0,プシューケー,0
44399,0,獄門,0
45726,0,鉛筆削り,0
45765,0,カム_(機械要素),0
45914,0,化粧品,0
46011,0,ミシェル・プラティニ,0
46258,0,大阪国際空港,0
46341,0,プラグ,0
46386,0,現代仮名遣い,0
46783,0,勾留,0
47101,0,香水,0
47482,0,コラーゲン,0
48543,0,冷麺,0
48651,0,銃剣,0
48881,0,スポンジ,0
49183,0,徒然草,0
49385,0,三条市,0
49404,0,金門県,0
49718,0,明応,0
49835,0,簡体字,0
50104,0,鶴岡八幡宮,0
50180,0,家庭用品品質表示法,0
50209,0,油条,0
51140,0,信頼性工学,0
51919,0,久能山東照宮,0
51983,0,肉食,0
52960,0,ジーコ,0
53279,0,火成岩,0
53454,0,うじきつよし,0
53464,0,白い巨塔_(1978年のテレビドラマ),0
53984,0,山形市,0
53988,0,高知市,0
54217,0,カラスミ,0
54376,0,金雲母,0
55311,0,桜,1
55317,0,五社英雄,0
55900,0,上水内郡,0
56455,0,警視庁,0
57597,0,バルタン星人,0
57803,0,小学校受験,0
58038,0,大津事件,0
58365,0,手,0
58587,0,グランド・セフト・オートシリーズ,0
58692,0,アラスカ,1
58844,0,ショット・ブラスト,0
59228,0,概念,0
59239,0,シアトル・マリナーズ,0
59381,0,日立デジタル平凡社,0
59604,0,葬儀,0
59821,0,博多,0
60361,0,融剤,0
61067,0,ヘルメット,0
61353,0,ノーマルスーツ,0
63008,0,国鉄20系客車,0
63150,0,防災,0
63308,0,トスカーナ州,0
63613,0,コンピュータ断層撮影,0
63677,0,固有名詞,0
63865,0,築地市場,0
64063,0,繊維,0
64169,0,寒天,0
64920,0,京セラ,0
65504,0,魏_(戦国),0
65625,0,カットラス,0
65634,0,刀剣,0
65751,0,ポール・ゴーギャン,0
65918,0,ベアリング,1
66099,0,白銀号事件,0
66100,0,ボール箱,0
66688,0,浅沼稲次郎暗殺事件,0
66831,0,マリア・シャラポワ,0
67756,0,欧米,0
67757,0,解剖,0
68211,0,竹,0
68423,0,技術,0
68809,0,救急救命士,0
68837,0,漢音,0
68840,0,呉音,0
68876,0,鳩山邦夫,0
69403,0,トロール網,0
69596,0,クリケット,0
69610,0,四川料理,0
69689,0,フィギュアスケート,0
69925,0,ほうとう,0
69971,0,ドリフ大爆笑,0
70955,0,スネアドラム,0
70957,0,ハインリッヒの法則,0
70965,0,アルフレッド・ディ・ステファノ,0
70987,0,RNAポリメラーゼ,0
71072,0,おから,0
71147,0,高見盛精彦,0
71249,0,マー姉ちゃん,0
71607,0,ボビー・チャールトン,0
71610,0,ジョージ・ベスト,0
71724,0,てこ,0
71917,0,金田正一,0
72258,0,漢語,0
72489,0,軍手,0
72568,0,椅子,0
72939,0,ボール盤,0
73017,0,東郷青児,0
73018,0,陶磁器,0
73168,0,信頼性設計,0
73470,0,半ドン,0
73530,0,漆工,0
73550,0,切腹,0
73748,0,伝統的工芸品,1
73774,0,藤田元司,0
73845,0,鎌,0
74053,0,マルテンサイト,0
74412,0,ヘアスタイル,0
75589,0,ディバイダ,0
75626,0,木こりの歌,0
76940,0,対空砲,0
77479,0,オーブン,0
78118,0,大垣共立銀行,0
78203,0,金瓶梅,0
78209,0,調理器具,1
78438,0,セラミック,1
78441,0,セラミックス,0
79376,0,軽犯罪法,0
80018,0,セイコーグループ,0
80344,0,ファインセラミックス,0
80394,0,アンリ・マティス,0
80579,0,アヒル,0
80965,0,櫻の樹の下には,0
81896,0,須崎市,0
82286,0,シド・ヴィシャス,0
82448,0,槍術,0
82483,0,薙刀,0
82579,0,心電図,0
82734,0,サディスティック・ミカ・バンド,0
82775,0,乾電池,0
82997,0,シック・ジャパン,0
83054,0,研磨材,0
83193,0,レーザーポインター,0
83706,0,ホラティウス,0
83759,0,農具,0
84530,0,木材,0
84818,0,プライバシー,0
84870,0,ギタリスト,0
85530,0,理美容師,0
85587,0,理容師,0
86646,0,シェーバー,1
86652,0,ジルコニア,0
86831,0,新見市,0
87216,0,シニヨン,0
87654,0,乳児,1
87928,0,鞘,0
87941,0,増上寺,0
88189,0,爆竜戦隊アバレンジャー,0
88531,0,AIR_(ゲーム),0
89354,0,鍛造,0
89378,0,警告色,0
89574,0,ラクロス,0
89678,0,クラブ,0
89857,0,救急戦隊ゴーゴーファイブ,0
90369,0,墨,0
90837,0,すり鉢,0
90990,0,アイゴ,0
91408,0,ユビキノン,0
92104,0,後白河天皇,0
92193,0,おろし器,0
92473,0,羊羹,0
93242,0,露天商,0
93360,0,関市,0
93769,0,平松政次,0
94651,0,皮革,0
95539,0,黒曜石,0
96123,0,女性器切除,0
96175,0,性具,0
96806,0,方天画戟,0
97011,0,石器,0
97054,0,アメリカン・ヒーロー,0
97507,0,滑車,0
97509,0,コップ,0
97873,0,安芸市,0
99152,0,くさび,0
99470,0,アナゴ,0
99615,0,チヂミ,0
99730,0,パイプ,0
99926,0,サンマ,0
100121,0,助数詞,0
100335,0,ドジョウ,0
100739,0,リンゴ・スター,0
100937,0,救急指定病院,0
102459,0,鼻毛,0
102933,0,瀬戸物,1
102987,0,ハモ,0
103018,0,リリーフ,0
103335,0,築地,0
103437,0,小野市,0
103546,0,きんさんぎんさん,0
103576,0,武生駅,0
103590,0,セロリ,0
103605,14,鉄道駅,0
103768,0,八女市,0
103822,14,医療,0
103825,14,仏教,0
103828,14,ヤクザ,0
103831,14,演劇,0
103864,14,原始仏教,0
103939,0,ダクト,0
103978,14,文化,0
104056,14,工学,0
104098,14,果物,0
104111,14,セガサターン用ソフト,0
104171,14,医学,0
104226,14,ファミリーコンピュータ用ソフト,0
104425,14,電磁気学,0
104779,14,中華人民共和国,0
104870,14,生殖器,0
105077,14,日本の文化,0
105232,0,パナソニック電工,0
105713,0,燕市,0
105902,0,トタン,0
106003,0,柳,0
106510,0,バスドラム,0
106614,0,南国市,0
107053,14,家畜,0
107090,14,食品,0
107148,0,鶏刺し,0
108441,0,志村けんのだいじょうぶだぁ,0
108490,14,戦国大名,0
108627,0,スパイロメーター,0
108948,0,陳建一,0
109085,0,中華一番!,0
109123,14,古墳,0
109480,0,不快指数,0
109572,0,まんがはじめて物語,0
109622,0,纏足,0
109711,0,海老原博幸,0
109818,0,正倉院,0
110077,14,料理,0
110190,14,元素,0
110233,0,井上成美,0
110493,0,ファイザー,0
110707,0,魔法のプリンセス_ミンキーモモ,0
110813,0,阿部定事件,0
110953,0,ターヘル・アナトミア,0
111072,0,繊切り,0
111076,0,千切り,1
111197,0,瀧泉寺,0
111486,0,ナショナルホッケーリーグ,0
112524,0,今昔物語集,0
112759,0,遺物,0
112993,0,手術,0
113632,0,メス,0
113758,0,刃金,0
113835,14,ワイン,0
113846,0,ビートたけしのオールナイトニッポン,0
114329,0,ところてん,0
114658,14,力学,0
115048,14,食文化,0
115374,14,チーズ,0
115385,14,調理,0
115523,0,バール_(工具),0
115680,0,電源,0
116543,0,刃物鋼,0
116662,0,かんぴょう,0
116748,0,青銅器時代,0
116788,0,鉄器時代,0
117084,0,調理用計量器,0
117133,0,スクレイパー,0
117278,0,ハローバイバイ,0
117659,0,医療機器,0
117752,14,畜産物,0
117798,0,骨折,0
118257,14,中国の食文化,0
118342,0,則宗,0
118574,0,血圧計,0
118651,14,中近東の食文化,0
118654,14,北米の食文化,0
118655,14,中南米の食文化,0
118658,14,ヨーロッパの食文化,0
118662,14,アジアの食文化,0
118667,14,北海道の食文化,0
118770,0,村正,0
118812,0,ストリーム_(TBSラジオ),0
119099,14,征夷大将軍,0
119734,0,金ごて,0
119739,0,木ごて,1
119755,0,動線,0
119847,14,航空機,0
119916,0,熱中症,0
121019,0,美容師,0
121027,0,美容,0
121099,14,油脂,0
121224,14,酵素,0
121225,14,モデル生物,0
122102,0,徳川斉昭,0
122284,14,青森県,0
122771,0,津田健次郎,0
123107,0,荘子_(書物),0
123550,0,リストカット,0
123924,0,超電磁マシーン_ボルテスV,0
124551,0,バイオフィードバック,0
124660,0,プロクター・アンド・ギャンブル,0
124670,0,カット,0
124747,0,超音波検査,0
124935,14,交通,0
125006,0,別件逮捕,0
125108,14,症候,0
125268,14,化粧品,0
125461,0,岐阜聖徳学園大学,0
125792,14,流体力学,0
125951,14,映画,0
125971,14,相撲,0
126217,0,羽林家,0
126746,0,有害玩具,0
127138,0,ベッドの下の男,0
128166,0,オルファ,0
128810,0,名家_(諸子百家),0
129276,0,六神合体ゴッドマーズ,0
129859,0,グラディウス_(武器),0
130662,0,精製,0
130767,0,快傑ズバット,0
131605,14,テレビ,0
132673,0,松前漬け,0
132680,0,切り込み,0
133222,14,江戸時代,0
133237,0,インダストリアルデザイナー,0
133293,14,刑事訴訟法,0
133552,0,抗老化医学,0
133683,14,生活,0
134063,0,ランボー,0
134333,0,ツィター,0
134799,0,サイドカッター,0
135108,0,美濃焼,0
135264,14,地震,0
135357,0,ボストン・レッドソックス,0
135512,0,ミシン,0
135839,0,マスク,0
136168,14,テロリズム,0
136418,14,幾何学,0
136924,0,スクラマサクス,0
137264,0,封筒,0
137288,0,はさみ,0
137427,14,心理学,0
137530,0,打者,0
138006,0,主文,0
138111,14,セキュリティ技術,0
138268,14,日本の法律,0
138948,14,植物,0
138988,14,公害,0
138992,14,ペット,0
138998,14,災害,0
139085,0,脳波,0
139113,0,低体温症,0
139178,0,キッチンナイフ,1
139346,0,シマツナソ,0
139366,0,上海料理,0
139630,0,竹刀,0
139641,14,技術,0
139645,14,社会,0
140060,14,日本の都道府県,0
140182,14,神奈川県,0
140196,14,東京都,0
140202,14,新潟県,0
140434,0,ハ,0
140683,14,お笑い芸人,0
140921,0,ヒューストン・アストロズ,0
140928,0,シンシナティ・レッズ,0
141278,14,輸送コンテナ,0
141426,0,武具,0
141447,14,トルコ,0
141452,14,トルコの都市,0
141728,0,蝋,0
141754,0,打席,0
142196,14,武器,0
142738,14,プログラミング,0
142774,14,材料,0
142807,0,鉋,0
142857,0,指矩,0
142889,0,砥石,0
142896,0,墨壺,0
142989,0,レミントンM700,0
143358,0,ポリグラフ,0
144394,14,時計,0
145015,0,顕微鏡図譜,0
145406,14,水,0
145812,14,考古学,0
147054,0,スイッチヒッター,0
147203,14,UHFアニメ,0
147518,0,エビラ,0
148084,0,ムーブ!,0
148334,14,曖昧さ回避,0
148493,0,菜箸,0
148582,0,足,0
148717,0,土佐清水市,0
148879,14,健康,0
148885,14,燃料,0
148896,14,石油,0
149406,14,化学物質,0
149548,0,特殊警備隊,0
149753,0,韓国ドラマ,0
149763,14,スポーツ競技,0
150105,14,光学機器,0
150658,0,ヨーヨー,0
151016,0,人工内耳,0
151586,14,有毒ガス,0
151742,14,ビリヤード,0
151775,14,モータースポーツ,0
152208,14,アフリカの食文化,0
152676,14,印刷,0
152719,0,医用生体工学,0
153173,0,補聴器,0
153299,14,書体,0
153626,0,鋸挽き,0
153627,0,線,0
154192,0,オバフェミ・マルティンス,0
154978,14,出版,0
154979,14,デザイン,0
155036,0,ドラえもんのひみつ道具_(あな-あん),0
155286,14,犬,0
155358,0,盆栽,0
155999,0,シートベルト,0
157101,0,思春期,0
157190,0,エドワード・S・モース,0
157540,14,自動車メーカー・ブランド,0
157750,0,ポーチドエッグ,0
158221,0,福祉用具,0
158740,14,喫茶文化,0
158778,0,たほいや,0
159439,0,エスティ・ローダー,0
159771,14,輸送機器,0
160226,0,盾,0
160476,0,臨床工学技士,0
160977,14,日付,0
161719,0,ソレノイド,0
161839,0,酸素濃縮器,0
161921,14,コンピュータゲーム関連のスタブ記事,0
162731,0,邦文タイプ,1
163021,0,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律,0
163099,0,七輪,0
163656,14,廃棄物,0
163736,0,シャンプー,0
163763,0,シャーシ,0
163765,0,人間工学,0
163805,0,エッジ,0
164155,14,モロッコ,0
164354,0,生体材料,0
164438,0,三省堂,0
164439,14,日本の情報・通信業,0
164527,0,スケートボード,0
164737,0,辻本茂雄,0
164952,14,テレビ番組に関するスタブ,0
164994,14,ヘリコプター,0
165191,14,衣類,0
165241,0,手袋,0
165935,14,日本のガラス・土石製品産業,0
165980,14,機器,0
166096,0,止血,0
166412,14,日本の出版社,0
166420,0,経済産業大臣,0
166500,14,アイドル,0
167110,0,ショーン・マイケルズ,0
167153,14,道具,0
167159,14,工具,0
167366,14,中国の文化,0
167404,0,ラジオペンチ,0
167768,14,コンピュータ関連のスタブ項目,0
167915,14,ラジオ番組に関するスタブ,0
167942,14,入学試験,0
168058,14,人間工学,0
168148,14,生理学,0
168545,14,大相撲,0
168686,14,スーパー戦隊シリーズ,0
168749,14,文房具,0
169095,14,明治維新,0
169645,0,レーズライター,0
169863,0,義肢,0
169978,14,人体,0
169989,14,血液,0
170043,0,613のミツワー,0
170419,0,串,0
170702,0,食材の切り方一覧,0
170703,0,みじん切り,0
170873,0,植込み型除細動器,0
171093,14,医学関連のスタブ項目,0
171152,0,コービー・ブライアント,0
171288,0,道路標識,0
171430,14,ウィキメディア・プロジェクト,0
171507,0,ケシカスくん,0
171519,0,ブックカバー,0
171552,14,麻雀,0
171711,14,製造,0
172754,14,医薬品,0
172757,14,薬学,0
172880,14,仏教美術,0
172882,14,分子生物学,0
173004,14,神道,0
173293,0,日本最後の一覧,0
173523,14,日本刀,0
173575,0,漏斗,0
173582,0,るつぼ,0
173684,0,鉄の処女,0
174133,0,フェザー安全剃刀,0
174170,0,The_Soul_Taker_〜魂狩〜,0
174347,14,中立的観点に議論ある項目,0
174446,14,服飾,0
174531,14,装身具,0
174551,14,手芸,0
174906,0,髭,0
175016,0,後藤田正晴,0
175655,14,茶,0
175924,14,節足動物,0
175945,14,鳥類,0
176301,0,ワッフル,0
176676,14,ヨーロッパ史,0
176715,0,T-1000,0
177038,14,自動車の車種,0
177239,14,厚生労働省,0
177556,14,国家資格,0
177700,0,心臓超音波検査,0
177809,0,タイムカプセル,0
178177,0,まな板,0
178784,0,タンポン,0
178951,14,生化学,0
178997,0,鰹のタタキ,0
179259,0,ユーザビリティ,0
179844,14,正確性,0
180021,0,スタイラス,0
180059,0,画鋲,0
180094,14,学校教育,0
180508,0,クリップ,0
180636,14,上座部仏教,0
180926,14,空気調和設備,0
181107,0,真珠貝,1
181230,0,溝口大樹,0
181616,14,日本の天皇,0
181751,0,ウェイン・ルーニー,0
181856,0,廃刀令,0
181910,0,はんだごて,0
182512,0,布,0
182681,14,園芸,0
182871,14,アニラジ,0
182984,0,ボヴァリー夫人,0
184203,0,トラブゾン,0
184421,14,和服,0
184619,0,刃物,0
184799,14,医療資格,0
184976,14,鉄道運賃と切符,0
184988,14,品詞,0
185143,14,診断と治療,0
185160,0,たたき,0
185360,0,カッターナイフ,0
185451,14,主要カテゴリ,0
185722,0,錆,0
186450,14,ロボット,0
186931,14,鉄,0
187109,14,千年紀,0
187112,14,世紀,0
187241,0,スキンヘッド,0
187314,0,除細動器,0
187390,14,架空の団体,0
187521,0,糸,0
188344,0,工業製品,0
188844,0,銚子,0
189025,14,アナトリア,0
189443,14,産業,0
189445,14,市民活動,0
189577,14,軍事,0
190568,0,足技,0
191487,0,配管,0
192166,14,建築材料,0
192167,14,建築施工,0
192190,14,建築設備,0
192698,0,佐藤麻美,0
192844,14,人間,0
192942,14,植物関連のスタブ項目,0
193248,14,教科,0
193405,0,充電,0
193564,14,感染症,0
193738,0,石井正則,0
193830,0,焼入れ,0
194135,14,陶芸,0
194500,0,爪,0
195071,0,ケーブル,0
195156,0,ビンス・カーター,1
195197,0,殺菌,0
195546,14,新潟県の大学,0
195585,0,フランス料理の切り方一覧,0
196821,14,絵画,0
197371,0,昆虫採集,0
197397,0,ダイビング器材,0
197816,0,ピクトグラム,0
197952,0,医療廃棄物,0
198288,14,芸能,0
199132,14,機械,0
200441,14,美容,0
200573,14,非政府組織,0
201387,14,法医学,0
201480,0,ISO_13485,0
201674,14,教育に関するスタブ,0
201908,0,茶碗,0
202198,14,消防,0
202412,14,ギリシャの歴史,0
202866,14,ハロー!プロジェクト,0
202883,14,モーニング娘。,0
204195,14,2世紀,0
204234,14,思想,0
204435,0,救急医学,0
205760,0,高井保弘,0
205802,0,ずんだ餅,0
207270,0,綿棒,0
207298,14,秀逸な記事,0
207533,14,金属材料,0
208359,0,体腔,0
208362,0,火鉢,0
208504,14,毒,0
208566,0,人生幸朗・生恵幸子,0
208681,14,心,0
209062,14,芸術,0
209181,0,倭名類聚鈔,1
209288,0,よい国,0
209487,0,シャベル,0
209490,0,スコップ,1
209686,0,タイマー,0
209997,0,注射器,0
210014,0,炭素鋼,0
210275,14,人間科学,0
210303,14,文学関連のスタブ,0
210375,0,ドラえもんのひみつ道具_(す),0
210944,0,メビウスの帯,0
211437,0,パーマネントウエーブ,0
211780,14,鎌倉時代,0
212079,0,救命戦士ナノセイバー,0
212191,0,縮毛矯正,0
212605,0,ミカエル・ラウドルップ,0
212675,14,麺料理,0
212957,0,人工心肺装置,0
213246,0,パルスオキシメーター,0
213258,0,アプノモニター,0
213432,0,ムカデ,0
214082,0,柳宗理,0
214384,0,レモンバーベナ,0
214544,0,カルロス・バルデラマ,0
214862,0,剣晃敏志,0
214927,0,ミネルヴァ書房,0
215173,0,佐井村,0
215216,0,マニピュレーター,0
215312,14,クリスマス,0
215322,0,当て字,0
216337,0,歯ブラシ,0
216553,14,パン,0
216554,0,あぶらとり紙,0
216759,14,画像処理,0
216885,14,パスタ,0
216944,0,挫滅症候群,0
217200,0,ダンプ松本,0
217399,0,飯盒,0
218238,0,ゴーグル,0
218832,0,埋没毛,0
219016,0,アフロヘアー,0
219657,14,修験道,0
219688,14,馬,0
220073,0,分度器,0
220225,0,剃刀,0
220228,0,カミソリ,1
220751,0,災害医療,0
221229,14,日本の地理関連のスタブ項目,0
221261,0,治験,0
221722,0,りあるキッズ,0
222598,0,針,0
223520,0,スパチュラ,1
223523,14,米料理,0
